customer_id,customer_zip_code_prefix,customer_city,customer_state
bnWxfj1QJaQ2,40455,esmeraldas,Minas Gerais
uIllvYAkW1It,97037,Guará, São Paulo
08P6RYX9xF6I,35668,Brasília,Distrito Federal
Q2l45qCWP9C9,9139,pinheiro machado,Rio Grande do Sul
urWt6st0JK0H,58432,fortaleza,Ceará
XhA3UwKFyOGF,99030,belo horizonte,Minas Gerais
UBiiJl88CwoU,36415,Botucatu, São Paulo
B54uUcMMato GrossomZ3,64212,sete laGoiásas,Minas Gerais
zkgT067sA725,12090,São José do Rio Preto, São Paulo
rxmFMezo5EAb,92340,anapolis,Goiás
pWuRLR9BGUk8,56326,cianorte,Paraná
PWFcU40dBS2N,14670,Sorocaba, São Paulo
wiGzovyzf5ut,75890,mage,Rio de Janeiro
aXaVwHrtUvGoiás,46550, São Paulo, São Paulo
oJVFQ1PPSiqX,33930,Rio de Janeiro,Rio de Janeiro
kvcDm2olORio de JaneiroR,29042,campo belo,Minas Gerais
jxJBYwNPDV3Q,89245,silvianopolis,Minas Gerais
gN6eHLJGEJnj,27536,Cotia, São Paulo
YO82M São PauloOrIq8,3910,Orlândia, São Paulo
hL12nYYh3YZG,4963,uberaba,Minas Gerais
kf7ws4dHGlN9,91150,Santo André, São Paulo
rU97iAWjKxcE,58570,Brasília,Distrito Federal
au6ZkjaFjLAc,13470,Cruzeiro, São Paulo
JLs6RPQchsAa,17017,guacui,Espírito Santo
SNhTrBtef2Vr,48895,ouro branco,Minas Gerais
aL9RAULckrK3,74672,Rio de Janeiro,Rio de Janeiro
VVn7erkSk7l4,55250,itabira,Minas Gerais
Jxs7swrthdtq,6142,Embu-Guaçu, São Paulo
f6Ww1m9rUCYJ,88763,curitiba,Paraná
fJX5dZ2JSLKb,44571,dois vizinhos,Paraná
m6K5ibpji1Aw,18054,ilheus,Bahia
UARio Grande do Sul3Izr5bwt,5081,campos dos Goiásytacazes,Rio de Janeiro
oaMEjWVeivvp,2848,Mogi das Cruzes, São Paulo
785QLPMbRzXe,89160,Jandira, São Paulo
ffzfunI2TNvC,50740,Votuporanga, São Paulo
kDeRn5clu5d1,11725,cascavel,Paraná
axl2XzOfh9m5,69077,campina grande,Paraíba
n2VTbNDEA1jK,12032, São Paulo, São Paulo
9BvxzrpUAldI,27258,Sorocaba, São Paulo
BnfT6QMLWklC,88106,fervedouro,Minas Gerais
Jz8RapBBedv6,13069,Sarapuí, São Paulo
2LmbYodj2JZd,2634,betim,Minas Gerais
IQPWnol52gR9,21241,Campinas, São Paulo
Ya7oNfV8gbvS,64017,curitiba,Paraná
jYso1n3HbVEp,3221, São Paulo, São Paulo
9cI6ZLmmRsBd,66060,Sorocaba, São Paulo
EbLHlx2GoiásD5G,38950,Barueri, São Paulo
WSM2iHJJFF73,18108,belo horizonte,Minas Gerais
agw0AzrkgJVs,32430,Barueri, São Paulo
DxGARFATZz08,19014,Ribeirão Preto, São Paulo
PoQx4Efo3jac,29820,pirai,Rio de Janeiro
juEs5JomecNZ,3121,cujubim,Rondônia
M7mugboNEwhH,94770,Presidente Prudente, São Paulo
ms3vOBVNSt9I,45545,teolandia,Bahia
xLBNhTP9TUVC,36406,Brasília,Distrito Federal
Yx3LJKk3jAfP,72465,Itaquaquecetuba, São Paulo
lrz2UMctrAfI,11461, São Paulo, São Paulo
SqPFoVKJk683,79415,São Bernardo do Campo, São Paulo
rBsSfaw8xdT9,58027,Rio de Janeiro,Rio de Janeiro
dR78n6kqRavg,84950,lavras do sul,Rio Grande do Sul
Ub1OkOAoC93N,6858,joinville,Santa Catarina
xtTQFcyuQmG4,3110,cabo frio,Rio de Janeiro
09oJGwMato Grosso do SulqSBE,37750,porTocantins alegre,Rio Grande do Sul
HNReMJSViwju,81530,coronel fabriciano,Minas Gerais
eMZePiauícv2RyT,93218, São Paulo, São Paulo
LWSergipecXx2QlT6,84400,paTocantins branco,Paraná
J3mMhQiqLMis,36772,fortaleza,Ceará
zJC4GgA8fo4u,25956,São Carlos, São Paulo
noL0ax3QYlCv,16980,Rio de Janeiro,Rio de Janeiro
HTZ1kvhd São PauloMD,5408,duque de caxias,Rio de Janeiro
zOb3V18UxbMZ,45325,macae,Rio de Janeiro
MvjlVdOZZdbQ,5609,Guarulhos, São Paulo
U7SvpsFMYlpX,3333,itatiaia,Rio de Janeiro
Tr6WTjYA4htg,13030,castanhal,Pará
hR4Y4pGLAoiQ,54120, São Paulo, São Paulo
IC62563exeCq,54740,Brasília,Distrito Federal
iK8mH4Gy3d4u,3912,itajuba,Minas Gerais
oC0yQMJuQYPl,26084,Santo André, São Paulo
lnz8NjKbJ6Be,1228,Campinas, São Paulo
ELAnoQ4qB9Xy,99255,mateus leme,Minas Gerais
rDLmZ8USZkzV,2714,Sorocaba, São Paulo
3O3jhR4XlWWN,38411, São Paulo, São Paulo
weANExyWZGBY,82920,sete laGoiásas,Minas Gerais
JJebsIs4erEk,5021,belem,Pará
cTZmpvyqCj8l,49750,São José dos Campos, São Paulo
tSxFcQPFuVa4,7861,porTocantins alegre,Rio Grande do Sul
Qmi0Minas GeraisC0crZs,86850, São Paulo, São Paulo
qHUs6eEl0XDa,11920, São Paulo, São Paulo
4DCGNNF7GGzX,3320,veranopolis,Rio Grande do Sul
DikIewYqnJ3l,81670,jaragua do sul,Santa Catarina
A8FQhNUYVExn,37044,Brasília,Distrito Federal
KHEKGqxkVqcn,31950,Guarulhos, São Paulo
U3nMato Grosso do Sulf4RyGvc,2213,nova lima,Minas Gerais
d5D04S98DzyM,7092,Valinhos, São Paulo
ZpFCW8iQ84Bi,4854,uberlandia,Minas Gerais
yKoyoEu6RGFw,57038,Osasco, São Paulo
FnHdpQjqgcQy,18043,nova iguacu,Rio de Janeiro
VoBCoajTAitP,58406,cuiaba,Mato Grosso
PdURXwkuj47Q,26277,Guarujá, São Paulo
At67SDjM0Ufs,19470, São Paulo, São Paulo
iqJ9cczQylZm,53080,Jundiaí, São Paulo
Wj7cPF4DRio de JaneirocQ,41906,mage,Rio de Janeiro
n9qEKmQ62Xna,36790,Salto, São Paulo
CUyfJXDLPscD,6885, São Paulo, São Paulo
LXhZsqD25N9M,82940,Paulínia, São Paulo
clkB368ByvwQ,85503,Rio de Janeiro,Rio de Janeiro
v6g725MP0vp1,33805,jaragua do sul,Santa Catarina
D44zyoFq5HzB,14092,dourados,Mato Grosso do Sul
rauOqynFIsmY,21241,Campinas, São Paulo
R6p11xnsOpqy,95870,itajai,Santa Catarina
8uR5CxiBRio de JaneiroIg,4702, São Paulo, São Paulo
nhxRLAUXJFdQ,35908,Pindamonhangaba, São Paulo
zbwwi02uReAcre,99495, São Paulo, São Paulo
r3zAjtLzAvhg,57020, São Paulo, São Paulo
OdCJZfFlbg52,16900, São Paulo, São Paulo
yZAy2845XKp3,25560,Itupeva, São Paulo
HtLcyc6o29a4,39855,formigueiro,Rio Grande do Sul
rggqHuGsrfAS,66670,sobral,Ceará
JNsi6fRUCx4j,37713,Rio de Janeiro,Rio de Janeiro
SrZwDO9vIfx4,36032, São Paulo, São Paulo
yXGJ0NOHhmbG,25725,Guarulhos, São Paulo
xqeAEp1fgXKI,2670,curitiba,Paraná
ZnEwE1d9Xjy6,41615, São Paulo, São Paulo
5FCiefAbJ6yB,64807, São Paulo, São Paulo
GSd56MgjHOlf,79063, São Paulo, São Paulo
kYPnnxy0FgG5,26315,Barueri, São Paulo
P1EX7gXwqClX,3925,São Bernardo do Campo, São Paulo
140Eq7kOLbSV,95755,Guarulhos, São Paulo
MWxzeChu5BJx,19050,belo horizonte,Minas Gerais
DzBpa1Mc2BSu,79092,santa rosa,Rio Grande do Sul
jSTocantinsqoiGjp8A,22740,belo horizonte,Minas Gerais
HlDycpLVAwtW,93044,cascavel,Paraná
TVW6AsiGH05J,88810,Santa Bárbara d'Oeste, São Paulo
E4iX8HsI0NTy,35878,Rio de Janeiro,Rio de Janeiro
GnQGoiásBahiagpnGP,81220,Rio de Janeiro,Rio de Janeiro
91wxxPkMYOV0,41610,belem,Pará
fasAbKbM2I0V,29780,buriti alegre,Goiás
K3KeTt2ycXsH,78080,Piracicaba, São Paulo
bYpDtbKkjz7u,6410, São Paulo, São Paulo
cg9PLULBCoi3,74675,São José do Rio Preto, São Paulo
4CX4rdTXFViH,15718,Rio de Janeiro,Rio de Janeiro
rZEwDWHI8Dtt,2759,blumenau,Santa Catarina
0hFhV4DVOvwZ,57160, São Paulo, São Paulo
lY2YRE6xxuzR,54735,sao joao,Paraná
AqmEJbgGrBac,7784,cascavel,Paraná
D6RM5zv68JN0,48370,Rio de Janeiro,Rio de Janeiro
EWeH4f5SvtPQ,83306,cuiaba,Mato Grosso
JVltarx7FfxC,7096,Campinas, São Paulo
h3PVRZGNSergipeRF,36404,guaxupe,Minas Gerais
kfO7V3LLUBn1,72878, São Paulo, São Paulo
P0gXz73AjcK1,29190,fortaleza,Ceará
HNftBcxUGflb,58031,altamira,Pará
MIn6giXgKR7y,44720,contagem,Minas Gerais
8SLMVJTcOUZT,1243,Rio de Janeiro,Rio de Janeiro
i9VEbADvBcM4,4836,hidrolandia,Ceará
eEKz4WrFtSod,60730,paranavai,Paraná
HQuZMzVZBsaU,58540,Rio de Janeiro,Rio de Janeiro
KZuGZMaQS79g,28928,chapeco,Santa Catarina
7AaKmR4umzhj,17202,belo horizonte,Minas Gerais
pmZ1liWqlsQe,35146,Cachoeira Paulista, São Paulo
4PCMFd9Z8SS2,23550,matinhos,Paraná
Mato GrossoLqFaN0HNpp,8753,Goiásvernador valadares,Minas Gerais
dH1MRWD6GxLG,3451,salvador,Bahia
U6sNZLA8co1C,99020,Tocantinsrres,Rio Grande do Sul
xnGwBGbjA35w,62940,Jacarei, São Paulo
IPHHl0wYyTYJ,81580,sao luis,Maranhão 
VMaranhão MglGK5IS4,6753, São Paulo, São Paulo
l8wB4Jq65Wip,68180,São Bernardo do Campo, São Paulo
kas3vmadhAJw,82120,campo mourao,Paraná
6zhLGG4CoMfT,4307,Teodoro Sampaio, São Paulo
eJy3pOWcW9Rio de Janeiro,3175,natal,Rio Grande do Norte
xkm7BHjwf2wj,71065,Amparo, São Paulo
kFBwwE7UTkre,62460,Franca, São Paulo
8IUgEO0lOJDr,4608,resende,Rio de Janeiro
LDzOYh4nGBMQ,36972,Brasília,Distrito Federal
ozdePz5H0OHS,72602,Santo André, São Paulo
Ksoq9sKXSXRA,22776,viTocantinsria,Espírito Santo
OWzci3Dhs9Wd,82920,sete laGoiásas,Minas Gerais
Ka6BzQslx8PM,55590,paraty,Rio de Janeiro
Sx6n5NSwXv1O,53350,duque de caxias,Rio de Janeiro
Z4ibJPtBUtSU,70336,Praia Grande, São Paulo
7hZParanáqbnNZfX,24456, São Paulo, São Paulo
M7uRmgQVLkIj,2560,Mauá, São Paulo
IJMbe5Q5hc6G,36820, São Paulo, São Paulo
n5GlUktP68ir,87270,curitiba,Paraná
tW3EzKlq5QML,11703,serra,Espírito Santo
elco1bvcz87e,89176,vicosa,Minas Gerais
61JQxNfcK1IN,64059,salvador,Bahia
YxORo71415rh,28633,nova iguacu,Rio de Janeiro
Fw4Mato Grosso do Sul8sG98my,60730,paranavai,Paraná
j3DbvKWXkU4j,99070,São José dos Campos, São Paulo
eTvDvRlwxsSU,3064,vila velha,Espírito Santo
hz6Be1MEkrNO,2051,ibirite,Minas Gerais
2G9M8wtKVV1N,50920,volta redonda,Rio de Janeiro
ZQ8JXoEzsnqV,27525,candoi,Paraná
3QBMfYawZiIM,32606,gravatai,Rio Grande do Sul
sU8HYh07JsfP,3937,Campinas, São Paulo
xMvcEGRW3noW,88200,muriae,Minas Gerais
GnsXO2h5iYJk,85067,Bauru, São Paulo
vEcbqKtwb7IY,89899,São Bernardo do Campo, São Paulo
hMabTNxImdXt,1311,Carapicuíba, São Paulo
g10Dn2lWH5xs,16013,montes claros,Minas Gerais
t0g8g4yECrTC,7160,nova canaa do norte,Mato Grosso
GI811e5bUcyF,7835,valenca,Rio de Janeiro
1oXx8hjloOL4,15750,Botucatu, São Paulo
rQOxdur80uHO,87600,Vinhedo, São Paulo
WEspírito SantoiIsgUYtmp,58036,alem paraiba,Minas Gerais
lsgEn8CgmPYq,7802, São Paulo, São Paulo
GfhaJNnoqiIK,55820,ponta grossa,Paraná
YyhJbBzJeJJK,68374,uberlandia,Minas Gerais
SxmUdcgAf1ta,75828,sao leopoldo,Rio Grande do Sul
9FqJgPujKoni,75132,nova iguacu,Rio de Janeiro
I045BGM7NNzJ,71676,Jacarei, São Paulo
dELX7v4fUhoW,85906, São Paulo, São Paulo
sfP3YZqUO4rH,13481,Rio de Janeiro,Rio de Janeiro
ohS8xU5qE29J,56280, São Paulo, São Paulo
YkxArhOabHRr,13403,amarante,Piauí
AJ05TloFP31t,8578, São Paulo, São Paulo
lzLQjZ8Rio de Janeiro2XB,26535,Rio de Janeiro,Rio de Janeiro
zve9qmZZmxvD,65082,jurema,Pernambuco
zLGyZkjYVRse,30666,alTocantins boa vista,Mato Grosso
daEiHBkU1tcp,4338, São Paulo, São Paulo
iRoraimarQW7jHcjc,2523, São Paulo, São Paulo
6n459kWeFkfF,2848,Mogi das Cruzes, São Paulo
mfqXGH3G0EOL,78663, São Paulo, São Paulo
TocantinsDvtwTq1d4b,3720,rio do pires,Bahia
dJxUnxWjcdDr,4843,florianopolis,Santa Catarina
viU6EuIUMdqi,95900,Pindamonhangaba, São Paulo
YGHCooRg1VIq,88450, São Paulo, São Paulo
SfxJFaPtvrIk,14440,fortaleza,Ceará
45sxeuoohghK,5364,mesquita,Rio de Janeiro
v4DeY0k1jGWO,8598,Santo André, São Paulo
FrXocZGDb00w,87020,Santo André, São Paulo
bZ4eoxmshASi,45443, São Paulo, São Paulo
S27fddazoj0F,1243,Rio de Janeiro,Rio de Janeiro
9RisUFS9RI7p,86027,Guariba, São Paulo
ZIRkpm4D3Bp4,43825,tres rios,Rio de Janeiro
WH4o57PQ3pB5,13324,Tocantinscantins,Minas Gerais
YvPs5nzSwByO,3728,curitiba,Paraná
exuBBIP3ryjs,13790,florianopolis,Santa Catarina
Hg7UfJtSUdOf,99030,belo horizonte,Minas Gerais
8DXVNPVbQCAv,2377,deputado irapuan pinheiro,Ceará
2b7xVe3JYQVv,7402,sao Goiásncalo,Rio de Janeiro
bUXi6AtWz2wb,63580,Rio de Janeiro,Rio de Janeiro
8r6MHTpbYEwg,28016,Santana de Parnaíba, São Paulo
GsBWHd7uzRrR,6539,colatina,Espírito Santo
gUvNUyGu8bAm,25940,Rio de Janeiro,Rio de Janeiro
jwVRi6QIQUz9,72510,cangucu,Rio Grande do Sul
BMBa6JcR9WZG,21530,camacari,Bahia
BHKNqPnXZy1X,3052,barra de sao joao,Rio de Janeiro
egeiDoBpkzhl,4703,teresopolis,Rio de Janeiro
fPVhgDmP7o1V,19909,serrinha,Bahia
RWxkRio Grande do Sul4i99fG,39404,porTocantins alegre,Rio Grande do Sul
iImF6N40gDdn,79700,arraial do cabo,Rio de Janeiro
x41Rio de JaneiroPiauíoLOkl,49130, São Paulo, São Paulo
j6LbZkpOO4HE,89850,Suzano, São Paulo
Lfd1XFMR2O66,60175,Jarinu, São Paulo
zcC3Ay6cl2iO,83302,Cunha, São Paulo
9QDbDKK13jzI,60190,porTocantins alegre,Rio Grande do Sul
OvBWHakeserl,48330,cristina,Minas Gerais
1obDSdyN65Xe,9445,uberlandia,Minas Gerais
YVmppTnWERio de Janeiroc,89677,belo horizonte,Minas Gerais
aK9hNuIoNGKc,35662, São Paulo, São Paulo
YwqY7CrxGkHu,64700,atilio vivacqua,Espírito Santo
fiVZNWefIsJy,5009,petropolis,Rio de Janeiro
mOyIEYCc3bwW,4122, São Paulo, São Paulo
kQ6DpNvj2isD,99020,Tocantinsrres,Rio Grande do Sul
NenFE084JnkW,89850,Suzano, São Paulo
wG7SgZ0fLqvg,12530,Arandu, São Paulo
tM0Dp4nq91r0,55250,itabira,Minas Gerais
NCSQ3OKSnCiQ,74170,cariacica,Espírito Santo
X3Oa2IiMHxXM,99400,natercia,Minas Gerais
ciUvhiiKgCby,79940,porTocantins velho,Rondônia
4Wvn4rc9UyaK,70344,porTocantins alegre,Rio Grande do Sul
zcnvrOiCnqWf,89052,São Carlos, São Paulo
LBw0DzO6ni3a,76382, São Paulo, São Paulo
1oBT5DK1G4IH,33930,Rio de Janeiro,Rio de Janeiro
8WNMNFLsOAd6,68560,belo horizonte,Minas Gerais
AHVqKfrTXwaN,36913,coromandel,Minas Gerais
hmgsOMHGB1c6,2510,São José do Rio Preto, São Paulo
5uNXlMwGlU4U,2247,Mauá, São Paulo
hepOFYl41b5r,37815,Caçapava, São Paulo
5DmM0amBdzvI,6028, São Paulo, São Paulo
o7RxAhB5EJrc,37545,Franca, São Paulo
x2qFqlxXMato Grosso do SuloD,86925,Santo André, São Paulo
a4EUQtcGmavh,13471,belem,Pará
BujbLVWBIors,95670, São Paulo, São Paulo
U8gS7ldvjzN5,23550,matinhos,Paraná
04asny7812UD,8735,colombo,Paraná
DIT81t9EQrtv,56220,aracruz,Espírito Santo
jGV0LvHDjA6r,76934,fortaleza,Ceará
PPa0BnFmvHdi,86730,viTocantinsria,Espírito Santo
UDeVg21EJ0kr,85814,Rio de Janeiro,Rio de Janeiro
LNPhV0QVCecZ,78810,Mogi das Cruzes, São Paulo
d8YcW4f5J7X6,31030,Rio de Janeiro,Rio de Janeiro
EuMvBpQWBppS,97050,rio grande,Rio Grande do Sul
ilzFB3ozzrKP,56395,belo horizonte,Minas Gerais
41s4GFUvbdI8,21741,urai,Paraná
DtC11jEkI5e1,3272,Barueri, São Paulo
xQdbZw7QDJNs,55644,campo grande,Mato Grosso do Sul
b9dl2bg8Yg7H,78850, São Paulo, São Paulo
GftXxqTDkkP6,13276,nova venecia,Espírito Santo
wf99YpsBppr2,8571,divinopolis,Minas Gerais
miVWUNWrt0nr,81260,entre-ijuis,Rio Grande do Sul
Distrito Federal8mvnpBKEcH,23045,niteroi,Rio de Janeiro
0NmWOInLcaXw,17054,lucas do rio verde,Mato Grosso
8xiwXlB0Zz6m,16640, São Paulo, São Paulo
76SVUy1UDiqn,36090,Araras, São Paulo
kgfdGfJ2XJx0,31814,Bertioga, São Paulo
CpByf1isvVTL,29051,uberlandia,Minas Gerais
CKeLib3o1Fkm,2273, São Paulo, São Paulo
hfZhIjfgckOP,67015,curitiba,Paraná
k9sFvXGlBahiaCeará,7991,Rio de Janeiro,Rio de Janeiro
2oTwxyM55x0Y,29143,belo horizonte,Minas Gerais
9TbEw7m9pLxR,89840,Caçapava, São Paulo
k9nfURluyqfY,74265,niteroi,Rio de Janeiro
UmII97BvzpEspírito Santo,2118, São Paulo, São Paulo
HeXPV9sY0Eew,95044,Rio de Janeiro,Rio de Janeiro
33W8xWAAU33j,17603,salvador,Bahia
5dRhHt5nrzHg,83707, São Paulo, São Paulo
S5MB9v23YQFq,37115,teresopolis,Rio de Janeiro
cVKJxgqzRKur,73005,santa brigida,Bahia
pNihYb4rgYOk,19911,Marília, São Paulo
qywcCsQrRio de JaneiroZj,38240,Campinas, São Paulo
JOZMUMPPlDck,22630,cabo frio,Rio de Janeiro
myrbmeshXe5G,3046, São Paulo, São Paulo
ek8vAeqTrpz3,90520,ruy barbosa,Bahia
LVEixKeket4b,25710,ibia,Minas Gerais
wpKuejx7kpDi,29020,Rio de Janeiro,Rio de Janeiro
3xKGkoAlagoasKWo6,72502,Indaiatuba, São Paulo
Q4Yfu46NFnXB,56512,Brasília,Distrito Federal
anY3oQuGhmoF,69086,niteroi,Rio de Janeiro
qN9sgJAgFpHP,39520,corinTocantins,Minas Gerais
yGXBYMDp6U1z,68906,joinville,Santa Catarina
oXsS7ym1Cs7s,16940,Guarulhos, São Paulo
RF6tUXDUxP7a,44600,Rio de Janeiro,Rio de Janeiro
UHXluC5jQ8E6,87860,lajeado,Rio Grande do Sul
5dVxyn5nAdOO,86410,Osasco, São Paulo
YvVMtG3C3aWU,4437,sao leopoldo,Rio Grande do Sul
tK0VA2RythXS,28907,itaporanga,Paraíba
RVW8Wzxx9X0Z,5019,Iperó, São Paulo
f3fRoraimayvMhRG8,17603,salvador,Bahia
dJBOVhFFuE2e,4044, São Paulo, São Paulo
6XAdUei7i3qT,92990, São Paulo, São Paulo
wLexqX0YWpia,45480,jeronimo monteiro,Espírito Santo
f9Kw3J3Xmqi3,41900,Piracicaba, São Paulo
OKPaD2qEGfRW,69906,Rio de Janeiro,Rio de Janeiro
1ABNx7QHSK8f,17110,colatina,Espírito Santo
X5b68fK3dHtb,36580,porTocantins alegre,Rio Grande do Sul
OZH6Pk4mO9zu,6631,rio das ostras,Rio de Janeiro
YxMr8TWzjjbn,28143,roque Goiásnzales,Rio Grande do Sul
a2970LMjXroM,19840,São José dos Campos, São Paulo
NDpeykeMhnSV,21864,ipora do oeste,Santa Catarina
1WeE1MCf9CNm,4821,divinolandia de minas,Minas Gerais
tkAHK2qTNr8A,3905, São Paulo, São Paulo
elNApXxll1wl,59035, São Paulo, São Paulo
nUMdvWlZiWjt,5424,Vinhedo, São Paulo
zQVsgB1IeBdw,65050,ribeirao das neves,Minas Gerais
zIwPrCHa5bYr,24474,Ourinhos, São Paulo
72cNIIvmCsiA,3553,niteroi,Rio de Janeiro
M28VOlyIu04y,31814,Bertioga, São Paulo
C2BCv00oulet,7786,rio branco,Acre
dg8c5e7Q7sxW,2422,Sumaré, São Paulo
GBxPird8oE0F,39945, São Paulo, São Paulo
fLC3nh0oqD3E,36013, São Paulo, São Paulo
s6ATvP9TAZ2P,79070,Palmas,Paraná
3SergipeWwIlYDJOz,2363,Santo André, São Paulo
iKKPFgpRz7TV,35565,Ibaté, São Paulo
nBJI0g6FIazm,90040,pelotas,Rio Grande do Sul
ktbYcyDwuD6h,60050,Francisco Morato, São Paulo
bHjy8eWqASLt,4649, São Paulo, São Paulo
ax3WNVAzQuKN,93320, São Paulo, São Paulo
2JWuYb9QaL23,7080,sao Goiásncalo do rio abaixo,Minas Gerais
STQyee8EGgVR,75390,Cotia, São Paulo
MqTq44qS3kqo,70648, São Paulo, São Paulo
rYb4CAyTmL0K,26286,Santa Bárbara d'Oeste, São Paulo
rkdQibNxGoiásI7,7111,salvador,Bahia
UWwlz8efpTc4,23031,itau de minas,Minas Gerais
QwwuoMNvWjpR,36883,campo grande,Mato Grosso do Sul
t6mpslmcDoqD,36760,montes claros,Minas Gerais
L6oZ0ai1TQBF,72810,brusque,Santa Catarina
b8w0xkCRQbLc,12770,Limeira, São Paulo
MydVKjV9Tckk,82620,recife,Pernambuco
DsyOJwWf4DbI,29192,Rio de Janeiro,Rio de Janeiro
eLZnieOeAcdy,88123,São José dos Campos, São Paulo
2cLw96bsyfK3,4375, São Paulo, São Paulo
jdkjmzMjycmy,2050,belo horizonte,Minas Gerais
hoB3tgmMqAj7,89700,cascavel,Paraná
9L6mwDUopwob,14882, São Paulo, São Paulo
aAiY9iloLKQc,95920,Atibaia, São Paulo
u4Nx0TA8yGPO,62190,niteroi,Rio de Janeiro
OlU1R5olsVOI,27570,belo horizonte,Minas Gerais
B0D7lBN9rukm,86430,Goiásianesia,Goiás
xABa6qes7Xxr,4661,patrocinio,Minas Gerais
TGCIKGLgpnJp,4676,serra,Espírito Santo
Hm27MaM1XfdC,86027,Guariba, São Paulo
XH9n9TND6pFt,25980,Campinas, São Paulo
UqH5FJnwgX78,91450, São Paulo, São Paulo
SWAnu3p0E5gt,36883,campo grande,Mato Grosso do Sul
2Pm55QSergipeQoaL,5302, São Paulo, São Paulo
vg5kA3VHhLdN,58328,bage,Rio Grande do Sul
Kxle9jHjYxH1,12607,Rio de Janeiro,Rio de Janeiro
XG7hyvO5KF0s,65606,sao luis,Maranhão 
SvrGs1GyR8pS,88067,Brasília,Distrito Federal
DY7f8S1au0sE,58030,nova europa, São Paulo
kBZ5QjewmcBU,6654,cruz das almas,Bahia
QmQvMtuo8 São PauloK,11960,primavera, São Paulo
aNuy22XAtzuo,8760,palmeiras,Bahia
kx691hYcVVWX,65042,guaira, São Paulo
w61wpqI4Hl8f,9425, São Paulo, São Paulo
fncrF544pa4u,5661,eldorado do sul,Rio Grande do Sul
0zKKHoMNBN7j,79785,niteroi,Rio de Janeiro
bDwdQwJbREB9,30662,Santo André, São Paulo
LmSQ0ungD22b,1215,belem,Pará
tBMevTqBK4Kg,60010,belo horizonte,Minas Gerais
mA64MW7QCICb,7181,primeiro de maio,Paraná
y2x2S856Ad9v,88790,belo horizonte,Minas Gerais
pJdOYWDx24DR,7802, São Paulo, São Paulo
nLbXjZS90ugG,68730,turmalina,Minas Gerais
Rondôniann5XXV6UTw,95535, São Paulo, São Paulo
PZeduaYM4z3z,3380,parauapebas,Pará
QnJCFMR2AT4O,70834,Brasília,Distrito Federal
9iQDN0R89wFV,72595,nova ponte,Minas Gerais
l0OW5Q4T3LRT,12231,vargem grande do soturno,Espírito Santo
zLnEgTocantinsU0yCX,56180,marica,Rio de Janeiro
kgQvb0NseaHd,5422,santana do livramenTocantins,Rio Grande do Sul
SMinas Gerais7Ynr5y1it,2861,lima duarte,Minas Gerais
BUwlBfl6hL56,2510,São José do Rio Preto, São Paulo
24X6E3soch4p,50741,pocos de caldas,Minas Gerais
3q1Bz01IShX0,4844,novo hamburGoiás,Rio Grande do Sul
l25uzzrUuBB9,53401, São Paulo, São Paulo
5Rio de Janeiro9dR5j5ouU,39314,Brasília,Distrito Federal
CizN3YC3GQLs,4205,Rio de Janeiro,Rio de Janeiro
JRzeoXWUAcPF,4293,joao pessoa,Paraíba
0p1j0Kbe4T9J,84174, São Paulo, São Paulo
0wUzdeG8MBpB,89805,pouso alegre,Minas Gerais
BsGMPwVG5wFI,26535,Rio de Janeiro,Rio de Janeiro
FTsnW2BeTezY,17204,itamaraju,Bahia
CyEB0eU1VhlO,1325,jardim,Mato Grosso do Sul
drriO87T1DdX,24471,Taubaté, São Paulo
D9M4FwydNl0V,39530,Praia Grande, São Paulo
RoixLseJMvet,4118,petrolandia,Pernambuco
6fIWOiJwk56v,3189,jau, São Paulo
X5Ji8qJJuR2k,93048,Brasília,Distrito Federal
Mtl31gFm6uq2,58625,Pindamonhangaba, São Paulo
POfvpO6P55HD,29162,Rio de Janeiro,Rio de Janeiro
SrxABlklxU3i,58338,nova iguacu,Rio de Janeiro
fYK3Hj0XFKdm,6602,paTocantins branco,Paraná
hl6ONcNFIgvK,23081, São Paulo, São Paulo
BtkHg7hLI5YM,58213,trancoso,Bahia
kFKoPGX1utNN,11711,pirapora,Minas Gerais
EyvkaeHvvParaíbaD,99490,cansancao,Bahia
pw1zTwqY6op7,25956,São Carlos, São Paulo
mfDBwLCULZlZ,13275,Guarulhos, São Paulo
Xnq2OWpHORwP,11310,palmeira das missoes,Rio Grande do Sul
1seaGQB5RondôniaEk,29157, São Paulo, São Paulo
9mQnxxumTuBD,5894,curitiba,Paraná
U0O5TTnEvjAX,83323, São Paulo, São Paulo
ouGNj20jR8mO,50680,mogi mirim, São Paulo
bD8MWjM8OGFz,74215,joinville,Santa Catarina
oidlH2oIebQT,98980,xanxere,Santa Catarina
A7zYsExEEIPh,4050,linhares,Espírito Santo
9ytdH8nOyU1V,2856,maringa,Paraná
zG1E0NsSvmnc,4607,barbacena,Minas Gerais
IdIRmtYV1sZ4,36650,belo horizonte,Minas Gerais
5gxZ8jgPsj9w,8342,porTocantins alegre,Rio Grande do Sul
2lCep1NE1LlB,55890, São Paulo, São Paulo
viJ5shBiLwAZ,77780,viTocantinsria,Espírito Santo
WYtPv1OBsv6b,53403,e São Pauloinosa,Minas Gerais
HiJGdm9UyEZ3,63600,Campinas, São Paulo
NhQ8IsfF0aLx,59310,São Roque, São Paulo
XP2zVhz4m5ST,25510,santa viTocantinsria,Minas Gerais
